"date","num_infs","location"
2020-05-09,0,"Costa Rica"
2020-05-10,0,"Costa Rica"
2020-05-11,0,"Costa Rica"
2020-05-12,0,"Costa Rica"
2020-05-13,0,"Costa Rica"
2020-05-14,0,"Costa Rica"
2020-05-15,0,"Costa Rica"
2020-05-16,100,"Costa Rica"
2020-05-17,0,"Costa Rica"
2020-05-18,100,"Costa Rica"
2020-05-19,0,"Costa Rica"
2020-05-20,0,"Costa Rica"
2020-05-21,0,"Costa Rica"
2020-05-22,0,"Costa Rica"
2020-05-23,0,"Costa Rica"
2020-05-24,0,"Costa Rica"
2020-05-25,0,"Costa Rica"
2020-05-26,0,"Costa Rica"
2020-05-27,0,"Costa Rica"
2020-05-28,0,"Costa Rica"
2020-05-29,0,"Costa Rica"
2020-05-30,0,"Costa Rica"
2020-05-31,0,"Costa Rica"
2020-06-01,0,"Costa Rica"
2020-06-02,0,"Costa Rica"
2020-06-03,0,"Costa Rica"
2020-06-04,200,"Costa Rica"
2020-06-05,100,"Costa Rica"
2020-06-06,0,"Costa Rica"
2020-06-07,100,"Costa Rica"
2020-06-08,100,"Costa Rica"
2020-06-09,100,"Costa Rica"
2020-06-10,0,"Costa Rica"
2020-06-11,0,"Costa Rica"
2020-06-12,100,"Costa Rica"
2020-06-13,400,"Costa Rica"
2020-06-14,0,"Costa Rica"
2020-06-15,200,"Costa Rica"
2020-06-16,0,"Costa Rica"
2020-06-17,100,"Costa Rica"
2020-06-18,200,"Costa Rica"
2020-06-19,200,"Costa Rica"
2020-06-20,400,"Costa Rica"
2020-06-21,300,"Costa Rica"
2020-06-22,300,"Costa Rica"
2020-06-23,200,"Costa Rica"
2020-06-24,500,"Costa Rica"
2020-06-25,700,"Costa Rica"
2020-06-26,800,"Costa Rica"
2020-06-27,400,"Costa Rica"
2020-06-28,200,"Costa Rica"
2020-06-29,300,"Costa Rica"
2020-06-30,900,"Costa Rica"
2020-07-01,700,"Costa Rica"
2020-07-02,1100,"Costa Rica"
2020-07-03,600,"Costa Rica"
2020-07-04,1100,"Costa Rica"
2020-07-05,1000,"Costa Rica"
2020-07-06,800,"Costa Rica"
2020-07-07,700,"Costa Rica"
2020-07-08,1000,"Costa Rica"
2020-07-09,400,"Costa Rica"
2020-07-10,800,"Costa Rica"
2020-07-11,900,"Costa Rica"
2020-07-12,1000,"Costa Rica"
2020-07-13,1000,"Costa Rica"
2020-07-14,900,"Costa Rica"
2020-07-15,1800,"Costa Rica"
2020-07-16,1000,"Costa Rica"
2020-07-17,700,"Costa Rica"
2020-07-18,900,"Costa Rica"
2020-07-19,1100,"Costa Rica"
2020-07-20,800,"Costa Rica"
2020-07-21,900,"Costa Rica"
2020-07-22,900,"Costa Rica"
2020-07-23,1000,"Costa Rica"
2020-07-24,300,"Costa Rica"
2020-07-25,1000,"Costa Rica"
2020-07-26,1000,"Costa Rica"
2020-07-27,NA,"Costa Rica"
2020-07-28,NA,"Costa Rica"
2020-07-29,NA,"Costa Rica"
2020-07-30,NA,"Costa Rica"
2020-07-31,NA,"Costa Rica"
2020-08-01,NA,"Costa Rica"
2020-08-02,NA,"Costa Rica"
2020-08-03,NA,"Costa Rica"
2020-08-04,NA,"Costa Rica"
2020-08-05,NA,"Costa Rica"
2020-08-06,NA,"Costa Rica"
2020-08-07,NA,"Costa Rica"
2020-08-08,NA,"Costa Rica"
2020-08-09,NA,"Costa Rica"
2020-08-10,NA,"Costa Rica"
2020-08-11,NA,"Costa Rica"
2020-08-12,NA,"Costa Rica"
2020-08-13,NA,"Costa Rica"
2020-08-14,NA,"Costa Rica"
2020-08-15,NA,"Costa Rica"
2020-08-16,NA,"Costa Rica"
2020-08-17,NA,"Costa Rica"
2020-08-18,NA,"Costa Rica"
2019-12-31,0,"Cote d'Ivoire"
2020-01-01,0,"Cote d'Ivoire"
2020-01-02,0,"Cote d'Ivoire"
2020-01-03,0,"Cote d'Ivoire"
2020-01-04,0,"Cote d'Ivoire"
2020-01-05,0,"Cote d'Ivoire"
2020-01-06,0,"Cote d'Ivoire"
2020-01-07,0,"Cote d'Ivoire"
2020-01-08,0,"Cote d'Ivoire"
2020-01-09,0,"Cote d'Ivoire"
2020-01-10,0,"Cote d'Ivoire"
2020-01-11,0,"Cote d'Ivoire"
2020-01-12,0,"Cote d'Ivoire"
2020-01-13,0,"Cote d'Ivoire"
2020-01-14,0,"Cote d'Ivoire"
2020-01-15,0,"Cote d'Ivoire"
2020-01-16,0,"Cote d'Ivoire"
2020-01-17,0,"Cote d'Ivoire"
2020-01-18,0,"Cote d'Ivoire"
2020-01-19,0,"Cote d'Ivoire"
2020-01-20,0,"Cote d'Ivoire"
2020-01-21,0,"Cote d'Ivoire"
2020-01-22,0,"Cote d'Ivoire"
2020-01-23,0,"Cote d'Ivoire"
2020-01-24,0,"Cote d'Ivoire"
2020-01-25,0,"Cote d'Ivoire"
2020-01-26,0,"Cote d'Ivoire"
2020-01-27,0,"Cote d'Ivoire"
2020-01-28,0,"Cote d'Ivoire"
2020-01-29,0,"Cote d'Ivoire"
2020-01-30,0,"Cote d'Ivoire"
2020-01-31,0,"Cote d'Ivoire"
2020-02-01,0,"Cote d'Ivoire"
2020-02-02,0,"Cote d'Ivoire"
2020-02-03,0,"Cote d'Ivoire"
2020-02-04,0,"Cote d'Ivoire"
2020-02-05,0,"Cote d'Ivoire"
2020-02-06,0,"Cote d'Ivoire"
2020-02-07,0,"Cote d'Ivoire"
2020-02-08,0,"Cote d'Ivoire"
2020-02-09,0,"Cote d'Ivoire"
2020-02-10,0,"Cote d'Ivoire"
2020-02-11,0,"Cote d'Ivoire"
2020-02-12,0,"Cote d'Ivoire"
2020-02-13,0,"Cote d'Ivoire"
2020-02-14,0,"Cote d'Ivoire"
2020-02-15,0,"Cote d'Ivoire"
2020-02-16,0,"Cote d'Ivoire"
2020-02-17,0,"Cote d'Ivoire"
2020-02-18,0,"Cote d'Ivoire"
2020-02-19,0,"Cote d'Ivoire"
2020-02-20,0,"Cote d'Ivoire"
2020-02-21,0,"Cote d'Ivoire"
2020-02-22,0,"Cote d'Ivoire"
2020-02-23,0,"Cote d'Ivoire"
2020-02-24,0,"Cote d'Ivoire"
2020-02-25,0,"Cote d'Ivoire"
2020-02-26,0,"Cote d'Ivoire"
2020-02-27,0,"Cote d'Ivoire"
2020-02-28,0,"Cote d'Ivoire"
2020-02-29,0,"Cote d'Ivoire"
2020-03-01,0,"Cote d'Ivoire"
2020-03-02,0,"Cote d'Ivoire"
2020-03-03,0,"Cote d'Ivoire"
2020-03-04,0,"Cote d'Ivoire"
2020-03-05,0,"Cote d'Ivoire"
2020-03-06,100,"Cote d'Ivoire"
2020-03-07,0,"Cote d'Ivoire"
2020-03-08,0,"Cote d'Ivoire"
2020-03-09,0,"Cote d'Ivoire"
2020-03-10,0,"Cote d'Ivoire"
2020-03-11,0,"Cote d'Ivoire"
2020-03-12,0,"Cote d'Ivoire"
2020-03-13,200,"Cote d'Ivoire"
2020-03-14,0,"Cote d'Ivoire"
2020-03-15,0,"Cote d'Ivoire"
2020-03-16,0,"Cote d'Ivoire"
2020-03-17,0,"Cote d'Ivoire"
2020-03-18,0,"Cote d'Ivoire"
2020-03-19,100,"Cote d'Ivoire"
2020-03-20,100,"Cote d'Ivoire"
2020-03-21,100,"Cote d'Ivoire"
2020-03-22,0,"Cote d'Ivoire"
2020-03-23,0,"Cote d'Ivoire"
2020-03-24,0,"Cote d'Ivoire"
2020-03-25,0,"Cote d'Ivoire"
2020-03-26,200,"Cote d'Ivoire"
2020-03-27,100,"Cote d'Ivoire"
2020-03-28,0,"Cote d'Ivoire"
2020-03-29,400,"Cote d'Ivoire"
2020-03-30,100,"Cote d'Ivoire"
2020-03-31,0,"Cote d'Ivoire"
2020-04-01,0,"Cote d'Ivoire"
2020-04-02,0,"Cote d'Ivoire"
2020-04-03,0,"Cote d'Ivoire"
2020-04-04,0,"Cote d'Ivoire"
2020-04-05,0,"Cote d'Ivoire"
2020-04-06,0,"Cote d'Ivoire"
2020-04-07,0,"Cote d'Ivoire"
2020-04-08,100,"Cote d'Ivoire"
2020-04-09,0,"Cote d'Ivoire"
2020-04-10,200,"Cote d'Ivoire"
2020-04-11,0,"Cote d'Ivoire"
2020-04-12,100,"Cote d'Ivoire"
2020-04-13,0,"Cote d'Ivoire"
2020-04-14,200,"Cote d'Ivoire"
2020-04-15,0,"Cote d'Ivoire"
2020-04-16,100,"Cote d'Ivoire"
2020-04-17,0,"Cote d'Ivoire"
2020-04-18,0,"Cote d'Ivoire"
2020-04-19,0,"Cote d'Ivoire"
2020-04-20,300,"Cote d'Ivoire"
2020-04-21,0,"Cote d'Ivoire"
2020-04-22,0,"Cote d'Ivoire"
2020-04-23,100,"Cote d'Ivoire"
2020-04-24,200,"Cote d'Ivoire"
2020-04-25,100,"Cote d'Ivoire"
2020-04-26,0,"Cote d'Ivoire"
2020-04-27,100,"Cote d'Ivoire"
2020-04-28,0,"Cote d'Ivoire"
2020-04-29,0,"Cote d'Ivoire"
2020-04-30,100,"Cote d'Ivoire"
2020-05-01,0,"Cote d'Ivoire"
2020-05-02,0,"Cote d'Ivoire"
2020-05-03,0,"Cote d'Ivoire"
2020-05-04,100,"Cote d'Ivoire"
2020-05-05,100,"Cote d'Ivoire"
2020-05-06,0,"Cote d'Ivoire"
2020-05-07,100,"Cote d'Ivoire"
2020-05-08,0,"Cote d'Ivoire"
2020-05-09,0,"Cote d'Ivoire"
2020-05-10,0,"Cote d'Ivoire"
2020-05-11,200,"Cote d'Ivoire"
2020-05-12,0,"Cote d'Ivoire"
2020-05-13,100,"Cote d'Ivoire"
2020-05-14,0,"Cote d'Ivoire"
2020-05-15,0,"Cote d'Ivoire"
2020-05-16,200,"Cote d'Ivoire"
2020-05-17,0,"Cote d'Ivoire"
2020-05-18,300,"Cote d'Ivoire"
2020-05-19,0,"Cote d'Ivoire"
2020-05-20,400,"Cote d'Ivoire"
2020-05-21,0,"Cote d'Ivoire"
2020-05-22,0,"Cote d'Ivoire"
2020-05-23,100,"Cote d'Ivoire"
2020-05-24,0,"Cote d'Ivoire"
2020-05-25,200,"Cote d'Ivoire"
2020-05-26,100,"Cote d'Ivoire"
2020-05-27,0,"Cote d'Ivoire"
2020-05-28,300,"Cote d'Ivoire"
2020-05-29,200,"Cote d'Ivoire"
2020-05-30,200,"Cote d'Ivoire"
2020-05-31,200,"Cote d'Ivoire"
2020-06-01,0,"Cote d'Ivoire"
2020-06-02,200,"Cote d'Ivoire"
2020-06-03,400,"Cote d'Ivoire"
2020-06-04,200,"Cote d'Ivoire"
2020-06-05,0,"Cote d'Ivoire"
2020-06-06,0,"Cote d'Ivoire"
2020-06-07,200,"Cote d'Ivoire"
2020-06-08,0,"Cote d'Ivoire"
2020-06-09,0,"Cote d'Ivoire"
2020-06-10,200,"Cote d'Ivoire"
2020-06-11,200,"Cote d'Ivoire"
2020-06-12,200,"Cote d'Ivoire"
2020-06-13,100,"Cote d'Ivoire"
2020-06-14,100,"Cote d'Ivoire"
2020-06-15,200,"Cote d'Ivoire"
2020-06-16,100,"Cote d'Ivoire"
2020-06-17,200,"Cote d'Ivoire"
2020-06-18,100,"Cote d'Ivoire"
2020-06-19,200,"Cote d'Ivoire"
2020-06-20,0,"Cote d'Ivoire"
2020-06-21,300,"Cote d'Ivoire"
2020-06-22,0,"Cote d'Ivoire"
2020-06-23,0,"Cote d'Ivoire"
2020-06-24,0,"Cote d'Ivoire"
2020-06-25,400,"Cote d'Ivoire"
2020-06-26,100,"Cote d'Ivoire"
2020-06-27,0,"Cote d'Ivoire"
2020-06-28,100,"Cote d'Ivoire"
2020-06-29,0,"Cote d'Ivoire"
2020-06-30,0,"Cote d'Ivoire"
2020-07-01,100,"Cote d'Ivoire"
2020-07-02,0,"Cote d'Ivoire"
2020-07-03,200,"Cote d'Ivoire"
2020-07-04,0,"Cote d'Ivoire"
2020-07-05,200,"Cote d'Ivoire"
2020-07-06,100,"Cote d'Ivoire"
2020-07-07,100,"Cote d'Ivoire"
2020-07-08,200,"Cote d'Ivoire"
2020-07-09,0,"Cote d'Ivoire"
2020-07-10,0,"Cote d'Ivoire"
2020-07-11,0,"Cote d'Ivoire"
2020-07-12,100,"Cote d'Ivoire"
2020-07-13,0,"Cote d'Ivoire"
2020-07-14,0,"Cote d'Ivoire"
2020-07-15,100,"Cote d'Ivoire"
2020-07-16,0,"Cote d'Ivoire"
2020-07-17,100,"Cote d'Ivoire"
2020-07-18,0,"Cote d'Ivoire"
2020-07-19,0,"Cote d'Ivoire"
2020-07-20,0,"Cote d'Ivoire"
2020-07-21,200,"Cote d'Ivoire"
2020-07-22,100,"Cote d'Ivoire"
2020-07-23,0,"Cote d'Ivoire"
2020-07-24,200,"Cote d'Ivoire"
2020-07-25,0,"Cote d'Ivoire"
2020-07-26,0,"Cote d'Ivoire"
2020-07-27,NA,"Cote d'Ivoire"
2020-07-28,NA,"Cote d'Ivoire"
2020-07-29,NA,"Cote d'Ivoire"
2020-07-30,NA,"Cote d'Ivoire"
2020-07-31,NA,"Cote d'Ivoire"
2020-08-01,NA,"Cote d'Ivoire"
2020-08-02,NA,"Cote d'Ivoire"
2020-08-03,NA,"Cote d'Ivoire"
2020-08-04,NA,"Cote d'Ivoire"
2020-08-05,NA,"Cote d'Ivoire"
2020-08-06,NA,"Cote d'Ivoire"
2020-08-07,NA,"Cote d'Ivoire"
2020-08-08,NA,"Cote d'Ivoire"
2020-08-09,NA,"Cote d'Ivoire"
2020-08-10,NA,"Cote d'Ivoire"
2020-08-11,NA,"Cote d'Ivoire"
2020-08-12,NA,"Cote d'Ivoire"
2020-08-13,NA,"Cote d'Ivoire"
2020-08-14,NA,"Cote d'Ivoire"
2020-08-15,NA,"Cote d'Ivoire"
2020-08-16,NA,"Cote d'Ivoire"
2020-08-17,NA,"Cote d'Ivoire"
2020-08-18,NA,"Cote d'Ivoire"
2019-12-31,0,"Croatia"
2020-01-01,0,"Croatia"
2020-01-02,0,"Croatia"
2020-01-03,0,"Croatia"
2020-01-04,0,"Croatia"
2020-01-05,0,"Croatia"
2020-01-06,0,"Croatia"
2020-01-07,0,"Croatia"
2020-01-08,0,"Croatia"
2020-01-09,0,"Croatia"
2020-01-10,0,"Croatia"
2020-01-11,0,"Croatia"
2020-01-12,0,"Croatia"
2020-01-13,0,"Croatia"
2020-01-14,0,"Croatia"
2020-01-15,0,"Croatia"
2020-01-16,0,"Croatia"
2020-01-17,0,"Croatia"
2020-01-18,0,"Croatia"
2020-01-19,0,"Croatia"
2020-01-20,0,"Croatia"
2020-01-21,0,"Croatia"
2020-01-22,0,"Croatia"
2020-01-23,0,"Croatia"
2020-01-24,0,"Croatia"
2020-01-25,0,"Croatia"
2020-01-26,0,"Croatia"
2020-01-27,0,"Croatia"
2020-01-28,0,"Croatia"
2020-01-29,0,"Croatia"
2020-01-30,0,"Croatia"
2020-01-31,0,"Croatia"
2020-02-01,0,"Croatia"
2020-02-02,0,"Croatia"
2020-02-03,0,"Croatia"
2020-02-04,0,"Croatia"
2020-02-05,0,"Croatia"
2020-02-06,0,"Croatia"
2020-02-07,0,"Croatia"
2020-02-08,0,"Croatia"
2020-02-09,0,"Croatia"
2020-02-10,0,"Croatia"
2020-02-11,0,"Croatia"
2020-02-12,0,"Croatia"
2020-02-13,0,"Croatia"
2020-02-14,0,"Croatia"
2020-02-15,0,"Croatia"
2020-02-16,0,"Croatia"
2020-02-17,0,"Croatia"
2020-02-18,0,"Croatia"
2020-02-19,0,"Croatia"
2020-02-20,0,"Croatia"
2020-02-21,0,"Croatia"
2020-02-22,0,"Croatia"
2020-02-23,0,"Croatia"
2020-02-24,0,"Croatia"
2020-02-25,100,"Croatia"
2020-02-26,0,"Croatia"
2020-02-27,0,"Croatia"
2020-02-28,0,"Croatia"
2020-02-29,0,"Croatia"
2020-03-01,0,"Croatia"
2020-03-02,0,"Croatia"
2020-03-03,200,"Croatia"
2020-03-04,0,"Croatia"
2020-03-05,200,"Croatia"
2020-03-06,100,"Croatia"
2020-03-07,0,"Croatia"
2020-03-08,0,"Croatia"
2020-03-09,0,"Croatia"
2020-03-10,100,"Croatia"
2020-03-11,100,"Croatia"
2020-03-12,400,"Croatia"
2020-03-13,300,"Croatia"
2020-03-14,100,"Croatia"
2020-03-15,200,"Croatia"
2020-03-16,100,"Croatia"
2020-03-17,100,"Croatia"
2020-03-18,100,"Croatia"
2020-03-19,0,"Croatia"
2020-03-20,200,"Croatia"
2020-03-21,200,"Croatia"
2020-03-22,600,"Croatia"
2020-03-23,200,"Croatia"
2020-03-24,200,"Croatia"
2020-03-25,100,"Croatia"
2020-03-26,300,"Croatia"
2020-03-27,800,"Croatia"
2020-03-28,0,"Croatia"
2020-03-29,100,"Croatia"
2020-03-30,0,"Croatia"
2020-03-31,200,"Croatia"
2020-04-01,100,"Croatia"
2020-04-02,300,"Croatia"
2020-04-03,100,"Croatia"
2020-04-04,400,"Croatia"
2020-04-05,400,"Croatia"
2020-04-06,400,"Croatia"
2020-04-07,200,"Croatia"
2020-04-08,600,"Croatia"
2020-04-09,200,"Croatia"
2020-04-10,200,"Croatia"
2020-04-11,100,"Croatia"
2020-04-12,300,"Croatia"
2020-04-13,200,"Croatia"
2020-04-14,100,"Croatia"
2020-04-15,0,"Croatia"
2020-04-16,100,"Croatia"
2020-04-17,300,"Croatia"
2020-04-18,100,"Croatia"
2020-04-19,0,"Croatia"
2020-04-20,300,"Croatia"
2020-04-21,0,"Croatia"
2020-04-22,100,"Croatia"
2020-04-23,0,"Croatia"
2020-04-24,0,"Croatia"
2020-04-25,0,"Croatia"
2020-04-26,100,"Croatia"
2020-04-27,0,"Croatia"
2020-04-28,100,"Croatia"
2020-04-29,200,"Croatia"
2020-04-30,0,"Croatia"
2020-05-01,0,"Croatia"
2020-05-02,100,"Croatia"
2020-05-03,100,"Croatia"
2020-05-04,0,"Croatia"
2020-05-05,100,"Croatia"
2020-05-06,100,"Croatia"
2020-05-07,0,"Croatia"
2020-05-08,0,"Croatia"
2020-05-09,0,"Croatia"
2020-05-10,0,"Croatia"
2020-05-11,0,"Croatia"
2020-05-12,0,"Croatia"
2020-05-13,0,"Croatia"
2020-05-14,100,"Croatia"
2020-05-15,0,"Croatia"
2020-05-16,0,"Croatia"
2020-05-17,200,"Croatia"
2020-05-18,0,"Croatia"
2020-05-19,0,"Croatia"
2020-05-20,100,"Croatia"
2020-05-21,0,"Croatia"
2020-05-22,0,"Croatia"
2020-05-23,0,"Croatia"
2020-05-24,0,"Croatia"
2020-05-25,0,"Croatia"
2020-05-26,0,"Croatia"
2020-05-27,0,"Croatia"
2020-05-28,0,"Croatia"
2020-05-29,0,"Croatia"
2020-05-30,0,"Croatia"
2020-05-31,0,"Croatia"
2020-06-01,0,"Croatia"
2020-06-02,0,"Croatia"
2020-06-03,0,"Croatia"
2020-06-04,0,"Croatia"
2020-06-05,0,"Croatia"
2020-06-06,0,"Croatia"
2020-06-07,0,"Croatia"
2020-06-08,100,"Croatia"
2020-06-09,200,"Croatia"
2020-06-10,200,"Croatia"
2020-06-11,100,"Croatia"
2020-06-12,0,"Croatia"
2020-06-13,0,"Croatia"
2020-06-14,0,"Croatia"
2020-06-15,100,"Croatia"
2020-06-16,100,"Croatia"
2020-06-17,200,"Croatia"
2020-06-18,100,"Croatia"
2020-06-19,100,"Croatia"
2020-06-20,0,"Croatia"
2020-06-21,100,"Croatia"
2020-06-22,0,"Croatia"
2020-06-23,0,"Croatia"
2020-06-24,0,"Croatia"
2020-06-25,0,"Croatia"
2020-06-26,0,"Croatia"
2020-06-27,200,"Croatia"
2020-06-28,100,"Croatia"
2020-06-29,200,"Croatia"
2020-06-30,300,"Croatia"
2020-07-01,0,"Croatia"
2020-07-02,500,"Croatia"
2020-07-03,300,"Croatia"
2020-07-04,300,"Croatia"
2020-07-05,100,"Croatia"
2020-07-06,100,"Croatia"
2020-07-07,300,"Croatia"
2020-07-08,100,"Croatia"
2020-07-09,0,"Croatia"
2020-07-10,400,"Croatia"
2020-07-11,400,"Croatia"
2020-07-12,100,"Croatia"
2020-07-13,0,"Croatia"
2020-07-14,100,"Croatia"
2020-07-15,0,"Croatia"
2020-07-16,200,"Croatia"
2020-07-17,0,"Croatia"
2020-07-18,100,"Croatia"
2020-07-19,200,"Croatia"
2020-07-20,0,"Croatia"
2020-07-21,100,"Croatia"
2020-07-22,200,"Croatia"
2020-07-23,200,"Croatia"
2020-07-24,100,"Croatia"
2020-07-25,0,"Croatia"
2020-07-26,0,"Croatia"
2020-07-27,NA,"Croatia"
2020-07-28,NA,"Croatia"
2020-07-29,NA,"Croatia"
2020-07-30,NA,"Croatia"
2020-07-31,NA,"Croatia"
2020-08-01,NA,"Croatia"
2020-08-02,NA,"Croatia"
2020-08-03,NA,"Croatia"
2020-08-04,NA,"Croatia"
2020-08-05,NA,"Croatia"
2020-08-06,NA,"Croatia"
2020-08-07,NA,"Croatia"
2020-08-08,NA,"Croatia"
2020-08-09,NA,"Croatia"
2020-08-10,NA,"Croatia"
2020-08-11,NA,"Croatia"
2020-08-12,NA,"Croatia"
2020-08-13,NA,"Croatia"
2020-08-14,NA,"Croatia"
2020-08-15,NA,"Croatia"
2020-08-16,NA,"Croatia"
2020-08-17,NA,"Croatia"
2020-08-18,NA,"Croatia"
2019-12-31,0,"Cuba"
2020-01-01,0,"Cuba"
2020-01-02,0,"Cuba"
2020-01-03,0,"Cuba"
2020-01-04,0,"Cuba"
2020-01-05,0,"Cuba"
2020-01-06,0,"Cuba"
2020-01-07,0,"Cuba"
2020-01-08,0,"Cuba"
2020-01-09,0,"Cuba"
2020-01-10,0,"Cuba"
2020-01-11,0,"Cuba"
2020-01-12,0,"Cuba"
2020-01-13,0,"Cuba"
2020-01-14,0,"Cuba"
2020-01-15,0,"Cuba"
2020-01-16,0,"Cuba"
2020-01-17,0,"Cuba"
2020-01-18,0,"Cuba"
2020-01-19,0,"Cuba"
2020-01-20,0,"Cuba"
2020-01-21,0,"Cuba"
2020-01-22,0,"Cuba"
2020-01-23,0,"Cuba"
2020-01-24,0,"Cuba"
2020-01-25,0,"Cuba"
2020-01-26,0,"Cuba"
2020-01-27,0,"Cuba"
2020-01-28,0,"Cuba"
2020-01-29,0,"Cuba"
2020-01-30,0,"Cuba"
2020-01-31,0,"Cuba"
2020-02-01,0,"Cuba"
2020-02-02,0,"Cuba"
2020-02-03,0,"Cuba"
2020-02-04,0,"Cuba"
2020-02-05,0,"Cuba"
2020-02-06,0,"Cuba"
2020-02-07,0,"Cuba"
2020-02-08,0,"Cuba"
2020-02-09,0,"Cuba"
2020-02-10,0,"Cuba"
2020-02-11,0,"Cuba"
2020-02-12,0,"Cuba"
2020-02-13,0,"Cuba"
2020-02-14,0,"Cuba"
2020-02-15,0,"Cuba"
2020-02-16,0,"Cuba"
2020-02-17,0,"Cuba"
2020-02-18,0,"Cuba"
2020-02-19,0,"Cuba"
2020-02-20,0,"Cuba"
2020-02-21,0,"Cuba"
2020-02-22,0,"Cuba"
2020-02-23,0,"Cuba"
2020-02-24,100,"Cuba"
2020-02-25,0,"Cuba"
2020-02-26,0,"Cuba"
2020-02-27,0,"Cuba"
2020-02-28,0,"Cuba"
2020-02-29,0,"Cuba"
2020-03-01,0,"Cuba"
2020-03-02,0,"Cuba"
2020-03-03,100,"Cuba"
2020-03-04,0,"Cuba"
2020-03-05,100,"Cuba"
2020-03-06,0,"Cuba"
2020-03-07,100,"Cuba"
2020-03-08,200,"Cuba"
2020-03-09,0,"Cuba"
2020-03-10,0,"Cuba"
2020-03-11,0,"Cuba"
2020-03-12,0,"Cuba"
2020-03-13,200,"Cuba"
2020-03-14,100,"Cuba"
2020-03-15,200,"Cuba"
2020-03-16,100,"Cuba"
2020-03-17,300,"Cuba"
2020-03-18,0,"Cuba"
2020-03-19,100,"Cuba"
2020-03-20,200,"Cuba"
2020-03-21,300,"Cuba"
2020-03-22,0,"Cuba"
2020-03-23,300,"Cuba"
2020-03-24,300,"Cuba"
2020-03-25,400,"Cuba"
2020-03-26,100,"Cuba"
2020-03-27,200,"Cuba"
2020-03-28,200,"Cuba"
2020-03-29,200,"Cuba"
2020-03-30,200,"Cuba"
2020-03-31,300,"Cuba"
2020-04-01,600,"Cuba"
2020-04-02,200,"Cuba"
2020-04-03,300,"Cuba"
2020-04-04,200,"Cuba"
2020-04-05,200,"Cuba"
2020-04-06,0,"Cuba"
2020-04-07,300,"Cuba"
2020-04-08,300,"Cuba"
2020-04-09,200,"Cuba"
2020-04-10,100,"Cuba"
2020-04-11,200,"Cuba"
2020-04-12,0,"Cuba"
2020-04-13,0,"Cuba"
2020-04-14,400,"Cuba"
2020-04-15,100,"Cuba"
2020-04-16,0,"Cuba"
2020-04-17,300,"Cuba"
2020-04-18,0,"Cuba"
2020-04-19,100,"Cuba"
2020-04-20,100,"Cuba"
2020-04-21,0,"Cuba"
2020-04-22,0,"Cuba"
2020-04-23,0,"Cuba"
2020-04-24,0,"Cuba"
2020-04-25,0,"Cuba"
2020-04-26,0,"Cuba"
2020-04-27,0,"Cuba"
2020-04-28,100,"Cuba"
2020-04-29,100,"Cuba"
2020-04-30,0,"Cuba"
2020-05-01,100,"Cuba"
2020-05-02,0,"Cuba"
2020-05-03,0,"Cuba"
2020-05-04,0,"Cuba"
2020-05-05,0,"Cuba"
2020-05-06,0,"Cuba"
2020-05-07,100,"Cuba"
2020-05-08,0,"Cuba"
2020-05-09,0,"Cuba"
2020-05-10,0,"Cuba"
2020-05-11,0,"Cuba"
2020-05-12,0,"Cuba"
2020-05-13,0,"Cuba"
2020-05-14,0,"Cuba"
2020-05-15,0,"Cuba"
2020-05-16,0,"Cuba"
2020-05-17,0,"Cuba"
2020-05-18,0,"Cuba"
2020-05-19,100,"Cuba"
2020-05-20,0,"Cuba"
2020-05-21,0,"Cuba"
2020-05-22,0,"Cuba"
2020-05-23,0,"Cuba"
2020-05-24,0,"Cuba"
2020-05-25,0,"Cuba"
2020-05-26,100,"Cuba"
2020-05-27,0,"Cuba"
2020-05-28,0,"Cuba"
2020-05-29,0,"Cuba"
2020-05-30,0,"Cuba"
2020-05-31,0,"Cuba"
2020-06-01,0,"Cuba"
2020-06-02,0,"Cuba"
2020-06-03,0,"Cuba"
2020-06-04,100,"Cuba"
2020-06-05,0,"Cuba"
2020-06-06,0,"Cuba"
2020-06-07,0,"Cuba"
2020-06-08,0,"Cuba"
2020-06-09,0,"Cuba"
2020-06-10,0,"Cuba"
2020-06-11,0,"Cuba"
2020-06-12,0,"Cuba"
2020-06-13,0,"Cuba"
2020-06-14,0,"Cuba"
2020-06-15,0,"Cuba"
2020-06-16,0,"Cuba"
2020-06-17,0,"Cuba"
2020-06-18,100,"Cuba"
2020-06-19,0,"Cuba"
2020-06-20,0,"Cuba"
2020-06-21,0,"Cuba"
2020-06-22,0,"Cuba"
2020-06-23,0,"Cuba"
2020-06-24,0,"Cuba"
2020-06-25,0,"Cuba"
2020-06-26,0,"Cuba"
2020-06-27,0,"Cuba"
2020-06-28,0,"Cuba"
2020-06-29,0,"Cuba"
2020-06-30,0,"Cuba"
2020-07-01,0,"Cuba"
2020-07-02,0,"Cuba"
2020-07-03,0,"Cuba"
2020-07-04,0,"Cuba"
2020-07-05,0,"Cuba"
2020-07-06,0,"Cuba"
2020-07-07,0,"Cuba"
2020-07-08,0,"Cuba"
2020-07-09,0,"Cuba"
2020-07-10,0,"Cuba"
2020-07-11,0,"Cuba"
2020-07-12,100,"Cuba"
2020-07-13,0,"Cuba"
2020-07-14,0,"Cuba"
2020-07-15,0,"Cuba"
2020-07-16,0,"Cuba"
2020-07-17,0,"Cuba"
2020-07-18,0,"Cuba"
2020-07-19,0,"Cuba"
2020-07-20,0,"Cuba"
